SUBCLASSE|DENOMINACAO|DESCRICAO|ITEM|SUBITEM|ALIQUOTA|IDCNAE 
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8428
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8427
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8426
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8425
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8439
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8412
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8405
6421200|BANCOS COMERCIAIS|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8438
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8437
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8436
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8435
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8434
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8424
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8423
6438701|BANCOS DE CAMBIO|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8422
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE CANCELAMENTOE OPOSIÇÃO DE CHEQUES|15|17|5|8421
6421200|BANCOS COMERCIAIS|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8420
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8419
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8418
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE SUSTAÇÃO DE CHEQUES|15|17|5|8417
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE EMISSÃO E FORNECIMENTO DE CHEQUES|15|17|5|8370
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE EMISSÃO E FORNECIMENTO DE CHEQUES|15|17|5|8368
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8533
6438701|BANCOS DE CAMBIO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8534
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8535
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8536
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8538
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8540
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8549
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8548
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8547
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8546
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8545
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8544
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8543
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8542
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8541
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8574
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8573
6438701|BANCOS DE CAMBIO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8572
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8571
6421200|BANCOS COMERCIAIS|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8570
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8569
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8568
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8567
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8566
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8565
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8564
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8563
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8562
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8561
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8560
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8559
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8558
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8557
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8556
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8555
6438701|BANCOS DE CAMBIO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8554
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8553
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE EMISSÃO E REEMISSÃO DE TERMO DE QUITAÇÃO E DEMAIS SERVIÇOS RELACIOADOS A CRÉDITO IMOBILIÁRIO|15|18|5|8552
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8551
6421200|BANCOS COMERCIAIS|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8550
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8583
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8582
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8581
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8580
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8579
6434400|AGENCIAS DE FOMENTO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8578
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8577
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8576
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8575
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8600
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8599
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8598
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8597
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8596
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8595
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8594
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8593
6438701|BANCOS DE CAMBIO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8592
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8620
6421200|BANCOS COMERCIAIS|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8627
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8626
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8625
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8624
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8623
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8622
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8621
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8619
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8618
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8617
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8616
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8615
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8614
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8613
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8612
6438701|BANCOS DE CAMBIO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8611
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8610
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE ANÁLISE TÉCNICA E JURÍDICA|15|18|5|8609
6421200|BANCOS COMERCIAIS|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8608
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8607
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8606
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8605
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8604
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8603
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8602
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8601
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8591
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE AVALIAÇÃO E VISTORIA DE IMÓVEIS OU OBRA|15|18|5|8590
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8589
6421200|BANCOS COMERCIAIS|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8588
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8587
6423900|CAIXAS ECONOMICAS|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8586
6424701|BANCOS COOPERATIVOS|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8585
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS RELACIONADOS À CRÉDITOS IMOBILIÁRIOS|15|18|5|8584
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8539
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE EMISSÃO, REEMISSÃO, ALTERAÇÃO, TRANSFERÊNCIA E RENEGOCIÇÃO DE CONTRATO|15|18|5|8537
5320202|Serviços de entrega rápida|Serviços de transporte de natureza municipal|16|1|2|2500
4929999|OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|8685
4929903|ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|8686
4924800|TRANSPORTE ESCOLAR|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|8688
4923001|SERVICO DE TAXI|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|8690
4930204|TRANSPORTE RODOVIARIO DE MUDANCAS|SERVIÇO DE TRANSPORTE DE CARGAS E ENCOMENDAS DE NATUREZA MUNICIPAL|16|1|2|8692
8012900|ATIVIDADES DE TRANSPORTE DE VALORES|SERVIÇOS DE TRANSPORTE DE VALORES, MUNICIPAL|16|1|2|11551
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇOS DE TRANSPORTE DE VALORES, MUNICIPAL|16|1|2|11543
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|11542
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇOS DE TRANSPORTE DE MATERIAIS DE CONST. E ENTULHOS DE NATUREZA MUNICIPAL|16|1|2|11541
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇOS DE REBOQUE DE VEÍCULOS|16|1|2|11540
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇOS DE PASSEIOS MARÍTIMOS|16|1|2|11539
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE ESCOLAR DE NATUREZA MUNICIPAL|16|1|2|11538
5030102|NAVEGACAO DE APOIO PORTUARIO|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8701
5091201|TRANSPORTE POR NAVEGACAO DE TRAVESSIA, MUNICIPAL|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8700
5099801|TRANSPORTE AQUAVIARIO PARA PASSEIOS TURISTICOS|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8699
5099899|OUTROS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADOS ANTERIORMENTE|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8698
5111100|TRANSPORTE AEREO DE PASSAGEIROS REGULAR|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8697
5112999|OUTROS SERVICOS DE TRANSPORTE AEREO DE PASSAGEIROS NAO-REGULAR|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8696
5120000|TRANSPORTE AEREO DE CARGA|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8695
4930201|TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL|SERVIÇO DE TRANSPORTE DE CARGAS E ENCOMENDAS DE NATUREZA MUNICIPAL|16|1|2|8694
4930203|TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS|SERVIÇO DE TRANSPORTE DE CARGAS E ENCOMENDAS DE NATUREZA MUNICIPAL|16|1|2|8693
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL (TARIFA DO STCM)|16|1|,01|11537
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|11536
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE DE NATUREZA MUNICIPAL (SERVIÇO DE TÁXI)|16|1|2|11535
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE DE MUDANÇAS DE NATUREZA MUNICIPAL|16|1|2|11534
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE DE CARGAS E ENCOMENDAS DE NATUREZA MUNICIPAL|16|1|2|11533
5320201|SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL|SERVIÇO DE TRANSPORTE AÉREO DE NATUREZA MUNICIPAL|16|1|2|11532
4930201|TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL|SERVIÇOS DE REBOQUE DE VEÍCULOS|16|1|2|8839
5229002|SERVICOS DE REBOQUE DE VEICULOS|SERVIÇOS DE REBOQUE DE VEÍCULOS|16|1|2|8838
4940000|TRANSPORTE DUTOVIARIO|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8710
4950700|TRENS TURISTICOS, TELEFERICOS E SIMILARES|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8709
5011401|TRANSPORTE MARITIMO DE CABOTAGEM - CARGA|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8708
5011402|TRANSPORTE MARITIMO DE CABOTAGEM - PASSAGEIROS|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8707
5012202|TRANSPORTE MARITIMO DE LONGO CURSO - PASSAGEIROS|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8706
5012201|TRANSPORTE MARITIMO DE LONGO CURSO - CARGA|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8705
5021101|TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8704
5022001|TRANSPORTE POR NAVEGACAO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, MUNICIPAL, EXCETO TRAVESSIA|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8703
5030101|NAVEGACAO DE APOIO MARITIMO|SERVIÇOS DE TRANSPORTE DE NATUREZA MUNICIPAL|16|1|2|8702
4921301|TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL|SERVIÇO DE TRANSPORTE DE PASSAGEIROS DE NATUREZA MUNICIPAL|16|1|2|8691
